MILLIS,X,Y,Z
4992,-1096.0,-132.0,20.0
5009,-1096.0,-132.0,20.0
5026,-1096.0,-132.0,20.0
5043,-1096.0,-132.0,20.0
5059,-1112.0,-216.0,208.0
5075,-1112.0,-216.0,208.0
5092,-1112.0,-216.0,208.0
5109,-1112.0,-216.0,208.0
5125,-1112.0,-216.0,208.0
5142,-1112.0,-216.0,208.0
5160,-1112.0,-216.0,208.0
5175,-824.0,-320.0,408.0
5192,-824.0,-320.0,408.0
5209,-824.0,-320.0,408.0
5225,-824.0,-320.0,408.0
5242,-824.0,-320.0,408.0
5259,-824.0,-320.0,408.0
5276,-608.0,-324.0,632.0
5292,-608.0,-324.0,632.0
5310,-608.0,-324.0,632.0
5326,-608.0,-324.0,632.0
5343,-608.0,-324.0,632.0
5358,-608.0,-324.0,632.0
5376,-360.0,-476.0,724.0
5392,-360.0,-476.0,724.0
5409,-360.0,-476.0,724.0
5426,-360.0,-476.0,724.0
5443,-360.0,-476.0,724.0
5460,-360.0,-476.0,724.0
5476,-164.0,-560.0,780.0
5492,-164.0,-560.0,780.0
5509,-164.0,-560.0,780.0
5526,-164.0,-560.0,780.0
5542,-164.0,-560.0,780.0
5559,-164.0,-560.0,780.0
5576,-164.0,-560.0,780.0
5593,152.0,-500.0,804.0
5610,152.0,-500.0,804.0
5626,152.0,-500.0,804.0
5642,152.0,-500.0,804.0
5659,152.0,-500.0,804.0
5675,152.0,-500.0,804.0
5693,352.0,-392.0,764.0
5709,352.0,-392.0,764.0
5726,352.0,-392.0,764.0
5743,352.0,-392.0,764.0
5759,352.0,-392.0,764.0
5776,352.0,-392.0,764.0
5792,544.0,-336.0,676.0
5809,544.0,-336.0,676.0
5826,544.0,-336.0,676.0
5843,544.0,-336.0,676.0
5859,544.0,-336.0,676.0
5876,544.0,-336.0,676.0
5892,688.0,-320.0,680.0
5909,688.0,-320.0,680.0
5926,688.0,-320.0,680.0
5943,688.0,-320.0,680.0
5959,688.0,-320.0,680.0
5976,688.0,-320.0,680.0
5992,780.0,-340.0,560.0
6009,780.0,-340.0,560.0
6025,780.0,-340.0,560.0
6042,780.0,-340.0,560.0
6059,780.0,-340.0,560.0
6075,780.0,-340.0,560.0
