9.925567629,-84.06505584,0.0000,22,17,45,0
9.925567629,-84.06505584,0.0000,22,17,45,0
9.925572399,-84.06507110,8.0023,22,17,45,0
9.925572399,-84.06507873,2.6097,22,17,45,0
9.925573349,-84.06507873,0.3312,22,17,45,0
9.925573349,-84.06508636,2.6097,22,17,45,0
9.925575259,-84.06508636,0.9935,22,17,45,0
9.925575259,-84.06508636,0.0000,22,17,46,0
9.925573349,-84.06508636,0.9935,22,17,46,0
9.925573349,-84.06507873,2.6097,22,17,46,0
9.925573349,-84.06507873,0.0000,22,17,46,0
9.925573349,-84.06507873,0.0000,22,17,46,0
9.925577169,-84.06507873,1.6559,22,17,46,0
9.925578119,-84.06508636,2.6306,22,17,46,0
9.925580029,-84.06508636,0.6623,22,17,46,0
9.925578119,-84.06508636,0.6623,22,17,46,0
9.925578119,-84.06508636,0.0000,22,17,46,0
9.925577169,-84.06508636,0.3312,22,17,46,0
9.925577169,-84.06507873,2.6097,22,17,46,0
9.925577169,-84.06507873,0.0000,22,17,46,0
9.925577169,-84.06507873,0.0000,22,17,46,0
9.925577169,-84.06507873,0.0000,22,17,46,0
9.925577169,-84.06507873,0.0000,22,17,46,0
9.925575259,-84.06507873,0.6630,22,17,46,0
9.925575259,-84.06507873,0.0000,22,17,46,0
9.925575259,-84.06507873,0.0000,22,17,46,0
9.925575259,-84.06507873,0.0000,22,17,46,0
9.925575259,-84.06507110,2.6122,22,17,46,0
9.925573349,-84.06507110,0.9945,22,17,46,0
9.925573349,-84.06507110,0.0000,22,17,46,0
9.925573349,-84.06507110,0.0000,22,17,46,0
9.925573349,-84.06507110,0.0000,22,17,46,0
9.925573349,-84.06507110,0.0000,22,17,46,0
9.925564769,-84.06507110,3.3117,22,17,46,0
9.925555229,-84.06507110,3.6429,22,17,46,0
9.925541879,-84.06509399,9.2721,22,17,46,0
9.925538069,-84.06510925,5.4758,22,17,46,0
9.925538069,-84.06512451,5.2194,22,17,46,0
9.925542839,-84.06514739,10.6263,22,17,46,0
9.925546649,-84.06515502,2.9267,22,17,46,0
9.925550469,-84.06516265,3.0907,22,17,46,0
9.925557139,-84.06517028,3.7188,22,17,46,0
9.925569539,-84.06517791,5.3204,22,17,46,0
9.925573349,-84.06517791,1.3247,22,17,46,0
9.925575259,-84.06517791,0.9935,22,17,46,0
9.925575259,-84.06518554,2.6097,22,17,46,0
9.925577169,-84.06517791,2.6924,22,17,46,0
9.925578119,-84.06518554,2.6306,22,17,46,0
9.925581939,-84.06518554,1.6559,22,17,46,0
9.925581939,-84.06518554,0.0000,22,17,46,0
9.925581939,-84.06518554,0.0000,22,17,46,0
9.925581939,-84.06518554,0.0000,22,17,46,0
9.925581939,-84.06518554,0.0000,22,17,46,0
9.925581939,-84.06518554,0.0000,22,17,46,0
9.925582889,-84.06518554,0.3315,22,17,46,0
9.925597199,-84.06518554,5.3039,22,17,46,0
9.925609589,-84.06519317,5.6168,22,17,46,0
9.925627709,-84.06520080,8.7037,22,17,46,35
9.925644879,-84.06520080,6.6298,22,17,46,0
9.925662049,-84.06520080,6.6298,22,17,47,0
9.925677299,-84.06519317,7.9308,22,17,47,0
9.925712589,-84.06515502,19.0902,22,17,47,0
9.925732619,-84.06510925,19.7923,22,17,47,0
9.925752639,-84.06506347,19.7923,22,17,47,0
9.925778389,-84.06501007,20.9550,22,17,47,0
9.925805099,-84.06494140,28.0438,22,17,47,1517
9.925832749,-84.06488037,25.7674,22,17,47,0
9.925862319,-84.06481933,26.1917,22,17,47,0
9.925917629,-84.06467437,61.3162,22,17,47,162
9.925948149,-84.06460571,28.5553,22,17,47,553
9.925977709,-84.06454467,26.1917,22,17,47,8
9.926008229,-84.06446838,31.0840,22,17,47,1
9.926036839,-84.06440734,25.9054,22,17,47,0
9.926062589,-84.06434631,25.6579,22,17,47,0
9.926113129,-84.06423950,43.7934,22,17,47,0
9.926133159,-84.06418609,22.2452,22,17,47,0
9.926148419,-84.06413269,21.7330,22,17,47,0
9.926159859,-84.06409454,13.7537,22,17,47,0
9.926170349,-84.06404876,18.7684,22,17,47,3369
9.926177979,-84.06399536,21.0893,22,17,47,0
9.926177029,-84.06392669,26.0991,22,17,47,0
9.926153189,-84.06377410,58.1574,22,17,47,0
9.926124579,-84.06369018,35.7458,22,17,47,0
9.926101689,-84.06359863,35.0847,22,17,47,27
9.926079759,-84.06351470,32.3923,22,17,47,0
9.926056869,-84.06343078,35.0847,22,17,47,0
9.926028259,-84.06334686,33.2791,22,17,47,0
9.925954819,-84.06320190,61.7624,22,17,47,0
9.925914769,-84.06314086,28.1767,22,17,47,0
9.925876619,-84.06308746,25.4598,22,17,47,244
9.925840379,-84.06304168,23.1850,22,17,47,0
9.925814629,-84.06301116,14.4249,22,17,47,0
9.925797469,-84.06298065,14.6475,22,17,47,479
9.925782209,-84.06296539,7.9232,22,17,47,0
9.925780299,-84.06296539,0.6623,22,17,47,0
9.925777439,-84.06296539,0.9935,22,17,47,505
9.925774579,-84.06297302,2.9267,22,17,47,0
9.925774579,-84.06297302,0.0000,22,17,47,0
9.925774579,-84.06297302,0.0000,22,17,47,0
9.925772669,-84.06296539,2.6924,22,17,47,0
9.925767899,-84.06295776,3.2801,22,17,47,0
9.925767899,-84.06295013,2.6097,22,17,47,0
9.925769809,-84.06295013,0.9935,22,17,47,0
9.925769809,-84.06295013,0.0000,22,17,47,0
9.925769809,-84.06295776,2.6097,22,17,47,0
9.925769809,-84.06295776,0.0000,22,17,47,0
9.925769809,-84.06295776,0.0000,22,17,47,0
9.925769809,-84.06295776,0.0000,22,17,47,0
9.925769809,-84.06295776,0.0000,22,17,47,0
9.925765039,-84.06294250,5.5848,22,17,47,18
9.925752639,-84.06291961,9.2721,22,17,47,444
9.925737389,-84.06288909,14.2113,22,17,48,2345
9.925715449,-84.06285095,17.8868,22,17,48,2588
9.925658229,-84.06274414,45.0403,22,17,48,2552
9.925632479,-84.06269836,20.7948,22,17,48,5
9.925609589,-84.06263732,25.1318,22,17,48,36
9.925593379,-84.06259918,14.4864,22,17,48,888
9.925581939,-84.06255340,18.7684,22,17,48,0
9.925567629,-84.06251525,16.6396,22,17,48,0
9.925539979,-84.06243133,33.1686,22,17,48,698
9.925526619,-84.06238555,18.9313,22,17,48,825
9.925510409,-84.06234741,14.4864,22,17,48,0
9.925495149,-84.06229400,21.7120,22,17,48,0
9.925477989,-84.06225585,17.0015,22,17,48,0
9.925466539,-84.06221771,13.8478,22,17,48,0
9.925457959,-84.06218719,13.4753,22,17,48,0
9.925448419,-84.06214904,13.5606,22,17,48,0
9.925447469,-84.06213378,7.8437,22,17,48,0
9.925444609,-84.06212615,2.7951,22,17,48,0
9.925444609,-84.06211853,2.6122,22,17,48,0
9.925442699,-84.06211090,2.7951,22,17,48,0
9.925439839,-84.06209564,5.3183,22,17,48,0
9.925437929,-84.06208038,5.2664,22,17,48,0
9.925433159,-84.06206512,8.0773,22,17,48,0
9.925424579,-84.06204223,8.5007,22,17,48,0
9.925416949,-84.06201171,10.8560,22,17,48,0
9.925408369,-84.06197357,16.0046,22,17,48,0
9.925396919,-84.06194305,11.2918,22,17,48,0
9.925385479,-84.06191253,13.8478,22,17,48,0
9.925352099,-84.06181335,38.7516,22,17,48,0
9.925333029,-84.06175994,22.1124,22,17,48,0
9.925312999,-84.06170654,22.2237,22,17,48,4
9.925296789,-84.06164550,24.3156,22,17,48,0
9.925281529,-84.06160736,16.7546,22,17,48,0
9.925268179,-84.06156921,14.0834,22,17,48,0
9.925252919,-84.06152343,19.2159,22,17,48,0
9.925225259,-84.06142425,38.0418,22,17,48,0
9.925209999,-84.06138610,16.7546,22,17,48,0
9.925191879,-84.06134033,19.5659,22,17,48,2
9.925174719,-84.06129455,17.0180,22,17,48,1
9.925152779,-84.06124114,22.6055,22,17,48,0
9.925123219,-84.06119537,21.6559,22,17,48,449
9.925047879,-84.06108856,50.9692,22,17,48,2011
9.925007829,-84.06104278,22.0783,22,17,48,281
9.924962999,-84.06098937,27.0635,22,17,48,100
9.924915319,-84.06095123,24.2717,22,17,48,282
9.924861909,-84.06091308,24.6081,22,17,48,72
9.924802789,-84.06086730,29.2553,22,17,48,258
9.924665459,-84.06078338,61.8351,22,17,48,0
9.924592019,-84.06074523,32.5012,22,17,48,356
9.924531939,-84.06072235,24.4920,22,17,48,1294
9.924482349,-84.06068420,24.8056,22,17,48,196
9.924434669,-84.06066131,20.1499,22,17,48,11
9.924382209,-84.06063079,24.3280,22,17,49,1
9.924317359,-84.06059265,28.3503,22,17,49,151
9.924184799,-84.06049346,64.5546,22,17,49,2150
9.924138069,-84.06043243,29.7224,22,17,49,0
9.924112319,-84.06034851,32.8548,22,17,49,6030
9.924098019,-84.06026458,31.8186,22,17,49,0
9.924084669,-84.06017303,36.8722,22,17,49,0
9.924061779,-84.06009674,30.0672,22,17,49,0
9.923970229,-84.05994415,67.4685,22,17,49,0
9.923903469,-84.05989074,33.2457,22,17,49,46
9.923836709,-84.05985260,29.2643,22,17,49,6
9.923783309,-84.05981445,25.8469,22,17,49,6721
9.923748019,-84.05976867,22.7835,22,17,49,14055
9.923742299,-84.05970764,23.6016,22,17,49,14045
9.923757559,-84.05963134,29.3193,22,17,49,13864
9.923822409,-84.05948638,60.3073,22,17,49,13803
9.923857689,-84.05941772,29.4181,22,17,49,13949
9.923894889,-84.05932617,39.3346,22,17,49,14044
9.923928269,-84.05924224,33.9083,22,17,49,967
9.923957829,-84.05914306,38.2688,22,17,49,424
9.923987389,-84.05905151,38.3306,22,17,49,432
9.924035079,-84.05886840,72.8621,22,17,49,6713
9.924055099,-84.05878448,32.2296,22,17,49,172
9.924059869,-84.05869293,33.9845,22,17,49,8
9.924052239,-84.05860137,36.6574,22,17,49,83
9.924039849,-84.05850982,34.2881,22,17,49,0
9.924033169,-84.05842590,31.4023,22,17,49,3003
9.924024589,-84.05825042,68.0163,22,17,49,0
9.924017909,-84.05814361,41.8604,22,17,49,0
9.924007419,-84.05804443,36.8245,22,17,49,756
9.923992159,-84.05794525,39.6355,22,17,49,743
9.923970229,-84.05784606,37.4624,22,17,49,921
9.923945429,-84.05775451,37.7772,22,17,49,266
9.923916819,-84.05767822,30.8362,22,17,49,24
9.923876769,-84.05757141,42.1267,22,17,49,0
9.923857689,-84.05754089,14.9448,22,17,49,0
9.923845299,-84.05752563,7.2055,22,17,49,692
9.923827179,-84.05751037,8.6953,22,17,49,0
9.923800469,-84.05749511,12.9109,22,17,49,0
9.923763279,-84.05749511,14.5715,22,17,49,0
9.923680309,-84.05751800,33.7771,22,17,49,0
9.923632629,-84.05754089,20.1304,22,17,49,0
9.923582079,-84.05757904,25.0634,22,17,49,0
9.923526769,-84.05761718,25.1966,22,17,49,21
9.923472409,-84.05765533,26.1113,22,17,49,0
9.923419959,-84.05769348,24.3516,22,17,49,31
9.923366549,-84.05773925,27.4829,22,17,49,0
9.923252109,-84.05783081,57.4821,22,17,49,0
9.923192029,-84.05788421,29.7756,22,17,49,0
9.923130039,-84.05795288,35.3499,22,17,49,7
9.923063279,-84.05801391,34.9130,22,17,49,0
9.922991759,-84.05808258,38.1435,22,17,49,0
9.922922139,-84.05814361,35.9042,22,17,50,0
9.922795299,-84.05827331,69.7205,22,17,50,0
9.922739989,-84.05832672,29.9876,22,17,50,0
9.922684669,-84.05838775,31.8596,22,17,50,0
9.922633179,-84.05844879,30.7651,22,17,50,0
9.922587399,-84.05849456,25.5643,22,17,50,7
9.922545439,-84.05854034,22.5502,22,17,50,0
9.922508239,-84.05859375,25.4600,22,17,50,0
9.922457699,-84.05864715,28.6225,22,17,50,0
9.922437669,-84.05867004,10.9337,22,17,50,0
9.922423369,-84.05869293,11.8718,22,17,50,0
9.922408109,-84.05870819,7.9309,22,17,50,0
9.922397619,-84.05872344,6.5665,22,17,50,0
9.922394759,-84.05873107,2.7952,22,17,50,0
9.922389989,-84.05873870,3.2833,22,17,50,0
9.922388079,-84.05873107,2.6951,22,17,50,0
9.922389989,-84.05873107,0.6623,22,17,50,0
9.922389989,-84.05873107,0.0000,22,17,50,0
9.922389989,-84.05873107,0.0000,22,17,50,0
9.922389989,-84.05873107,0.0000,22,17,50,0
9.922389989,-84.05873107,0.0000,22,17,50,0
9.922388079,-84.05873107,0.6623,22,17,50,0
9.922388079,-84.05873107,0.0000,22,17,50,0
9.922388079,-84.05873107,0.0000,22,17,50,0
9.922388079,-84.05873870,2.6097,22,17,50,1702
9.922385219,-84.05873870,1.3247,22,17,50,0
9.922380449,-84.05873870,1.6559,22,17,50,13951
9.922371869,-84.05875396,8.5008,22,17,50,131
9.922371869,-84.05875396,0.0000,22,17,50,0
9.922371869,-84.05875396,0.0000,22,17,50,0
9.922371869,-84.05875396,0.0000,22,17,50,0
9.922371869,-84.05875396,0.0000,22,17,50,0
9.922371869,-84.05875396,0.0000,22,17,50,0
9.922371869,-84.05875396,0.0000,22,17,50,0
9.922371869,-84.05875396,0.0000,22,17,50,0
9.922371869,-84.05875396,0.0000,22,17,50,0
9.922369959,-84.05875396,0.9945,22,17,50,0
9.922368049,-84.05875396,0.6630,22,17,50,0
9.922368049,-84.05875396,0.0000,22,17,50,0
9.922368049,-84.05875396,0.0000,22,17,50,0
9.922367099,-84.05875396,0.3315,22,17,50,0
9.922362329,-84.05876159,3.0937,22,17,50,0
9.922340399,-84.05878448,11.6377,22,17,50,0
9.922307969,-84.05881500,18.1283,22,17,50,0
9.922267919,-84.05885314,20.3110,22,17,50,0
9.922222139,-84.05891418,29.5208,22,17,50,0
9.922169689,-84.05896759,29.0514,22,17,50,0
9.922058109,-84.05908966,63.9436,22,17,50,0
