80.1480,4.9815,-90.4329
-118.5566,2.7986,-80.9687
-134.0816,-1.6485,14.2295
-82.8787,-58.7428,-63.5095
-37.4554,-12.1194,-78.9354
-84.7000,124.2045,-43.4444
117.0495,-12.7634,-0.4965
57.1870,-60.4216,-65.7789
-11.4856,-12.6816,-82.5252
52.8516,124.5261,-49.9621
-8,180,-35
