magnitude,size, circX,circY,mouseX,mouseY,steps
0.0,0,0,0,0,0,1
0.0,0,0,0,448,182,2
0.0,0,0,0,448,182,3
0.0,0,0,0,448,182,4
0.0,0,0,0,448,182,5
0.0,0,0,0,448,182,6
0.0,0,0,0,448,182,7
0.0,0,0,0,448,182,8
0.0,0,0,0,448,182,9
0.0,0,0,0,448,182,10
0.0,0,0,0,448,182,11
0.0,0,0,0,448,182,12
0.0,0,0,0,448,182,13
0.0,0,0,0,448,182,14
0.0,0,0,0,448,182,15
0.0,0,0,0,448,182,16
0.0,0,0,0,448,182,17
0.0,0,0,0,448,182,18
0.0,0,0,0,448,182,19
0.0,0,0,0,448,182,20
0.0,0,0,0,448,182,21
0.0,0,0,0,448,182,22
0.0,0,0,0,448,182,23
0.0,0,0,0,448,182,24
0.0,0,0,0,448,182,25
0.0,0,0,0,448,182,26
0.0,0,0,0,448,182,27
0.0,0,0,0,448,182,28
0.0,0,0,0,448,182,29
0.0,0,0,0,448,182,30
0.0,0,0,0,448,182,31
0.0,0,0,0,448,182,32
0.0,0,0,0,448,182,33
0.0,0,0,0,448,182,34
0.0,0,0,0,448,182,35
0.0,0,0,0,448,182,36
0.0,0,0,0,448,182,37
0.0,0,0,0,448,182,38
0.0,0,0,0,448,182,39
0.0,0,0,0,448,182,40
0.0,0,0,0,448,182,41
0.0,0,0,0,448,182,42
0.0,0,0,0,448,182,43
0.0,0,0,0,448,182,44
0.0,0,0,0,448,182,45
0.0,0,0,0,448,182,46
0.0,0,0,0,448,182,47
0.0,0,0,0,448,182,48
0.0,0,0,0,448,182,49
0.0,0,0,0,448,182,50
0.0,0,0,0,448,182,51
0.0,0,0,0,448,182,52
0.0,0,0,0,448,182,53
0.0,0,0,0,448,182,54
0.0,0,0,0,448,182,55
0.0,0,0,0,448,182,56
0.0,0,0,0,448,182,57
0.0,0,0,0,448,182,58
0.0,0,0,0,448,182,59
0.0,0,0,0,448,182,60
0.0,0,0,0,448,182,61
0.0,0,0,0,448,182,62
0.0,0,0,0,448,182,63
0.0,0,0,0,448,182,64
0.0,0,0,0,448,182,65
0.0,0,0,0,448,182,66
0.0,0,0,0,448,182,67
0.0,0,0,0,448,182,68
0.0,0,0,0,448,182,69
0.0,0,0,0,448,182,70
0.0,0,0,0,448,182,71
0.0,0,0,0,448,182,72
0.0,0,0,0,448,182,73
0.0,0,0,0,448,182,74
0.0,0,0,0,448,182,75
0.0,0,0,0,448,182,76
0.0,0,0,0,448,182,77
0.0,0,0,0,448,182,78
0.0,0,0,0,448,182,79
0.0,0,0,0,448,182,80
0.0,0,0,0,448,182,81
0.0,0,0,0,448,182,82
0.0,0,0,0,448,182,83
0.0,0,0,0,448,182,84
0.0,0,0,0,448,182,85
0.0,0,0,0,448,182,86
0.0,0,0,0,448,182,87
0.0,0,0,0,448,182,88
0.0,0,0,0,448,182,89
0.0,0,0,0,448,182,90
0.0,0,0,0,448,182,91
0.0,0,0,0,448,182,92
0.0,0,0,0,448,182,93
0.0,0,0,0,448,182,94
0.0,0,0,0,448,182,95
0.0,0,0,0,448,182,96
0.0,0,0,0,448,182,97
0.0,0,0,0,448,182,98
0.0,0,0,0,448,182,99
0.0,0,0,0,448,182,100
0.0,0,0,0,448,182,101
0.0,0,0,0,448,182,102
0.0,0,0,0,448,182,103
0.0,0,0,0,448,182,104
0.0,0,0,0,448,182,105
0.0,0,0,0,448,182,106
0.0,0,0,0,448,182,107
0.0,0,0,0,448,182,108
0.0,0,0,0,448,182,109
0.0,0,0,0,448,182,110
0.0,0,0,0,448,182,111
0.0,0,0,0,448,182,112
0.0,0,0,0,448,182,113
0.0,0,0,0,448,182,114
0.0,0,0,0,448,182,115
0.0,0,0,0,448,182,116
0.0,0,0,0,448,182,117
0.0,0,0,0,448,182,118
0.0,0,0,0,448,182,119
0.0,0,0,0,448,182,120
0.0,0,0,0,448,182,121
0.0,0,0,0,448,182,122
0.0,0,0,0,448,182,123
0.0,0,0,0,448,182,124
0.0,0,0,0,448,182,125
0.0,0,0,0,448,182,126
0.0,0,0,0,448,182,127
0.0,0,0,0,448,182,128
0.0,0,0,0,448,182,129
0.0,0,0,0,448,182,130
0.0,0,0,0,448,182,131
0.0,0,0,0,448,182,132
0.0,0,0,0,448,182,133
0.0,0,0,0,448,182,134
0.0,0,0,0,448,182,135
0.0,0,0,0,448,182,136
0.0,0,0,0,448,182,137
0.0,0,0,0,448,182,138
0.0,0,0,0,448,182,139
0.0,0,0,0,448,182,140
0.0,0,0,0,448,182,141
0.0,0,0,0,448,182,142
0.0,0,0,0,448,182,143
0.0,0,0,0,448,182,144
0.0,0,0,0,448,182,145
0.0,0,0,0,448,182,146
0.0,0,0,0,448,182,147
0.0,0,0,0,448,182,148
0.0,0,0,0,448,182,149
0.0,0,0,0,448,182,150
0.0,0,0,0,448,182,151
0.0,0,0,0,448,182,152
0.0,0,0,0,448,182,153
0.0,0,0,0,448,182,154
0.0,0,0,0,448,182,155
0.0,0,0,0,448,182,156
0.0,0,0,0,448,182,157
0.0,0,0,0,448,182,158
0.0,0,0,0,448,182,159
0.0,0,0,0,448,182,160
0.0,0,0,0,448,182,161
0.0,0,0,0,448,182,162
0.0,0,0,0,448,182,163
0.0,0,0,0,448,182,164
0.0,0,0,0,448,182,165
0.0,0,0,0,448,182,166
0.0,0,0,0,448,182,167
0.0,0,0,0,448,182,168
0.0,0,0,0,448,182,169
0.0,0,0,0,448,182,170
0.0,0,0,0,448,182,171
0.0,0,0,0,448,182,172
0.0,0,0,0,448,182,173
0.0,0,0,0,448,182,174
0.0,0,0,0,448,182,175
0.0,0,0,0,448,182,176
0.0,0,0,0,448,182,177
0.0,0,0,0,448,182,178
0.0,0,0,0,448,182,179
0.0,0,0,0,448,182,180
0.0,0,0,0,448,182,181
0.0,0,0,0,448,182,182
0.0,0,0,0,448,182,183
0.0,0,0,0,448,182,184
0.0,0,0,0,448,182,185
0.0,0,0,0,448,182,186
0.0,0,0,0,448,182,187
0.0,0,0,0,448,182,188
0.0,0,0,0,448,182,189
0.0,0,0,0,448,182,190
0.0,0,0,0,448,182,191
0.0,0,0,0,448,182,192
0.0,0,0,0,448,182,193
0.0,0,0,0,448,182,194
0.0,0,0,0,448,182,195
0.0,0,0,0,448,182,196
0.0,0,0,0,448,182,197
0.0,0,0,0,448,182,198
0.0,0,0,0,448,182,199
0.0,0,0,0,448,182,200
0.0,0,0,0,448,182,201
0.0,0,0,0,448,182,202
0.0,0,0,0,448,182,203
0.0,0,0,0,448,182,204
0.0,0,0,0,448,182,205
0.0,0,0,0,448,182,206
0.0,0,0,0,448,182,207
0.0,0,0,0,448,182,208
0.0,0,0,0,448,182,209
0.0,0,0,0,448,182,210
0.0,0,0,0,448,182,211
0.0,0,0,0,448,182,212
0.0,0,0,0,448,182,213
0.0,0,0,0,448,182,214
0.0,0,0,0,448,182,215
0.0,0,0,0,448,182,216
0.0,0,0,0,448,182,217
0.0,0,0,0,448,182,218
0.0,0,0,0,448,182,219
0.0,0,0,0,448,182,220
0.0,0,0,0,448,182,221
0.0,0,0,0,448,182,222
0.0,0,0,0,448,182,223
0.0,0,0,0,448,182,224
0.0,0,0,0,448,182,225
0.0,0,0,0,448,182,226
0.0,0,0,0,448,182,227
0.0,0,0,0,448,182,228
0.0,0,0,0,448,182,229
0.0,0,0,0,448,182,230
0.0,0,0,0,448,182,231
0.0,0,0,0,448,182,232
0.0,0,0,0,448,182,233
0.0,0,0,0,448,182,234
0.0,0,0,0,448,182,235
0.0,0,0,0,448,182,236
0.0,0,0,0,448,182,237
0.0,0,0,0,448,182,238
0.0,0,0,0,448,182,239
0.0,0,0,0,448,182,240
0.0,0,0,0,448,182,241
0.0,0,0,0,448,182,242
0.0,0,0,0,448,182,243
0.0,0,0,0,448,182,244
0.0,0,0,0,449,183,245
0.0,0,0,0,450,184,246
0.0,0,0,0,450,184,247
0.0,0,0,0,450,184,248
0.0,0,0,0,450,184,249
0.0,0,0,0,474,205,250
0.0,0,0,0,501,231,251
0.0,0,0,0,537,266,252
0.0,0,0,0,562,290,253
0.0,0,0,0,582,309,254
0.0,0,0,0,601,324,255
0.0,0,0,0,610,329,256
0.0,0,0,0,617,332,257
0.0,0,0,0,622,333,258
0.0,0,0,0,624,334,259
0.0,0,0,0,625,336,260
0.0,0,0,0,627,341,261
0.0,0,0,0,629,347,262
0.0,0,0,0,632,351,263
0.0,0,0,0,634,357,264
0.0,0,0,0,636,361,265
0.0,0,0,0,637,363,266
0.0,0,0,0,638,366,267
0.0,0,0,0,642,373,268
0.0,0,0,0,645,382,269
0.0,0,0,0,648,391,270
0.0,0,0,0,651,401,271
0.0,0,0,0,652,406,272
0.0,0,0,0,652,408,273
0.0,0,0,0,652,409,274
0.0,0,0,0,652,409,275
0.0,0,0,0,652,409,276
0.0,0,0,0,652,409,277
0.0,0,0,0,652,409,278
0.0,100,640,400,652,409,279
0.0,0,0,0,652,409,1
0.0,0,0,0,652,409,2
0.0,0,0,0,652,409,3
0.0,0,0,0,652,409,4
0.0,0,0,0,652,409,5
0.0,0,0,0,652,409,6
0.0,0,0,0,652,409,7
0.0,0,0,0,652,409,8
0.0,0,0,0,652,409,9
0.0,0,0,0,652,409,10
0.0,0,0,0,652,409,11
0.0,0,0,0,652,409,12
0.0,0,0,0,652,409,13
0.0,0,0,0,652,409,14
0.0,0,0,0,652,409,15
