MILLIS,X,Y,Z
4859,-1096.0,64.0,52.0
4875,-1060.0,-24.0,0.0
4891,-1060.0,-24.0,0.0
4909,-1060.0,-24.0,0.0
4925,-1060.0,-24.0,0.0
4942,-1060.0,-24.0,0.0
4960,-1060.0,-24.0,0.0
4976,-1080.0,68.0,-4.0
4992,-1080.0,68.0,-4.0
5010,-1080.0,68.0,-4.0
5026,-1080.0,68.0,-4.0
5042,-1080.0,68.0,-4.0
5059,-1080.0,68.0,-4.0
5075,-1080.0,68.0,-4.0
5093,-1068.0,76.0,24.0
5109,-1068.0,76.0,24.0
5125,-1068.0,76.0,24.0
5142,-1068.0,76.0,24.0
5159,-1068.0,76.0,24.0
5176,-1068.0,76.0,24.0
5192,-1068.0,8.0,-4.0
5209,-1068.0,8.0,-4.0
5225,-1068.0,8.0,-4.0
5242,-1068.0,8.0,-4.0
5258,-1068.0,8.0,-4.0
5276,-1068.0,8.0,-4.0
5293,-1096.0,-4.0,-52.0
5308,-1096.0,-4.0,-52.0
5325,-1096.0,-4.0,-52.0
5342,-1096.0,-4.0,-52.0
5359,-1096.0,-4.0,-52.0
5375,-1096.0,-4.0,-52.0
5392,-1044.0,52.0,16.0
5408,-1044.0,52.0,16.0
5426,-1044.0,52.0,16.0
5444,-1044.0,52.0,16.0
5462,-1044.0,52.0,16.0
5481,-1044.0,52.0,16.0
5498,-1040.0,40.0,16.0
5515,-1040.0,40.0,16.0
5532,-1040.0,40.0,16.0
5549,-1040.0,40.0,16.0
5567,-1040.0,40.0,16.0
5583,-1040.0,40.0,16.0
5600,-1060.0,164.0,40.0
5617,-1060.0,164.0,40.0
5633,-1060.0,164.0,40.0
5650,-1060.0,164.0,40.0
5667,-1060.0,164.0,40.0
5683,-1060.0,164.0,40.0
5700,-1060.0,164.0,40.0
5716,-1040.0,120.0,52.0
5733,-1040.0,120.0,52.0
5749,-1040.0,120.0,52.0
5766,-1040.0,120.0,52.0
5782,-1040.0,120.0,52.0
5800,-1040.0,120.0,52.0
5817,-1056.0,160.0,32.0
5833,-1056.0,160.0,32.0
5849,-1056.0,160.0,32.0
5866,-1056.0,160.0,32.0
5883,-1056.0,160.0,32.0
5899,-1056.0,160.0,32.0
5916,-1028.0,168.0,72.0
5933,-1028.0,168.0,72.0
5949,-1028.0,168.0,72.0
5966,-1028.0,168.0,72.0
5983,-1028.0,168.0,72.0
6000,-1028.0,168.0,72.0
6016,-1032.0,168.0,76.0
6033,-1032.0,168.0,76.0
6049,-1032.0,168.0,76.0
6066,-1032.0,168.0,76.0
6083,-1032.0,168.0,76.0
6100,-1032.0,168.0,76.0
6116,-1016.0,180.0,52.0
6133,-1016.0,180.0,52.0
6150,-1016.0,180.0,52.0
6166,-1016.0,180.0,52.0
6183,-1016.0,180.0,52.0
6200,-1016.0,180.0,52.0
6216,-1016.0,180.0,52.0
6233,-1032.0,156.0,56.0
6249,-1032.0,156.0,56.0
6267,-1032.0,156.0,56.0
6283,-1032.0,156.0,56.0
6300,-1032.0,156.0,56.0
6316,-1032.0,156.0,56.0
6333,-1056.0,144.0,60.0
6349,-1056.0,144.0,60.0
6366,-1056.0,144.0,60.0
6383,-1056.0,144.0,60.0
6399,-1056.0,144.0,60.0
6417,-1056.0,144.0,60.0
6433,-1032.0,128.0,44.0
6450,-1032.0,128.0,44.0
6466,-1032.0,128.0,44.0
6483,-1032.0,128.0,44.0
6500,-1032.0,128.0,44.0
6517,-1032.0,128.0,44.0
6533,-1060.0,72.0,20.0
6550,-1060.0,72.0,20.0
6566,-1060.0,72.0,20.0
6583,-1060.0,72.0,20.0
6600,-1060.0,72.0,20.0
6617,-1060.0,72.0,20.0
6634,-1028.0,120.0,44.0
6650,-1028.0,120.0,44.0
6666,-1028.0,120.0,44.0
6683,-1028.0,120.0,44.0
6700,-1028.0,120.0,44.0
6717,-1028.0,120.0,44.0
6734,-1028.0,120.0,44.0
6750,-1036.0,76.0,64.0
6767,-1036.0,76.0,64.0
6783,-1036.0,76.0,64.0
6800,-1036.0,76.0,64.0
6816,-1036.0,76.0,64.0
6833,-1036.0,76.0,64.0
6850,-1088.0,112.0,96.0
6867,-1088.0,112.0,96.0
6883,-1088.0,112.0,96.0
6900,-1088.0,112.0,96.0
6916,-1088.0,112.0,96.0
6933,-1088.0,112.0,96.0
6950,-1016.0,124.0,116.0
6967,-1016.0,124.0,116.0
6984,-1016.0,124.0,116.0
7000,-1016.0,124.0,116.0
7017,-1016.0,124.0,116.0
7033,-1016.0,124.0,116.0
7050,-1040.0,196.0,116.0
7066,-1040.0,196.0,116.0
7083,-1040.0,196.0,116.0
7099,-1040.0,196.0,116.0
7117,-1040.0,196.0,116.0
7134,-1040.0,196.0,116.0
7150,-1040.0,196.0,116.0
7167,-1004.0,228.0,136.0
7183,-1004.0,228.0,136.0
7200,-1004.0,228.0,136.0
7216,-1004.0,228.0,136.0
7234,-1004.0,228.0,136.0
7250,-1004.0,228.0,136.0
7267,-968.0,236.0,184.0
7284,-968.0,236.0,184.0
7300,-968.0,236.0,184.0
7316,-968.0,236.0,184.0
7333,-968.0,236.0,184.0
7351,-968.0,236.0,184.0
7367,-1004.0,224.0,180.0
7384,-1004.0,224.0,180.0
7400,-1004.0,224.0,180.0
7417,-1004.0,224.0,180.0
7433,-1004.0,224.0,180.0
7450,-1004.0,224.0,180.0
7467,-1008.0,240.0,168.0
7484,-1008.0,240.0,168.0
7500,-1008.0,240.0,168.0
7516,-1008.0,240.0,168.0
7534,-1008.0,240.0,168.0
