MILLIS,X,Y,Z
5301,-312.0,604.0,756.0
5317,-96.0,444.0,764.0
5334,-96.0,444.0,764.0
5350,-96.0,444.0,764.0
5367,-96.0,444.0,764.0
5383,-96.0,444.0,764.0
5400,-96.0,444.0,764.0
5417,-96.0,444.0,764.0
5434,64.0,284.0,860.0
5450,64.0,284.0,860.0
5467,64.0,284.0,860.0
5484,64.0,284.0,860.0
5499,64.0,284.0,860.0
5517,64.0,284.0,860.0
5533,340.0,-104.0,972.0
5550,340.0,-104.0,972.0
5567,340.0,-104.0,972.0
5586,340.0,-104.0,972.0
5604,340.0,-104.0,972.0
5623,340.0,-104.0,972.0
5640,-4.0,-308.0,824.0
5657,-4.0,-308.0,824.0
5675,-4.0,-308.0,824.0
5692,-4.0,-308.0,824.0
5707,-4.0,-308.0,824.0
5725,-4.0,-308.0,824.0
5742,-340.0,-396.0,760.0
5759,-340.0,-396.0,760.0
5775,-340.0,-396.0,760.0
5791,-340.0,-396.0,760.0
5808,-340.0,-396.0,760.0
5824,-340.0,-396.0,760.0
5841,-612.0,-364.0,700.0
5858,-612.0,-364.0,700.0
5875,-612.0,-364.0,700.0
5891,-612.0,-364.0,700.0
5907,-612.0,-364.0,700.0
5925,-612.0,-364.0,700.0
5941,-560.0,-64.0,700.0
5958,-560.0,-64.0,700.0
5974,-560.0,-64.0,700.0
5991,-560.0,-64.0,700.0
6008,-560.0,-64.0,700.0
6024,-560.0,-64.0,700.0
6041,-512.0,132.0,752.0
6057,-512.0,132.0,752.0
6074,-512.0,132.0,752.0
6091,-512.0,132.0,752.0
6108,-512.0,132.0,752.0
6124,-512.0,132.0,752.0
6141,-512.0,132.0,752.0
6158,-800.0,-196.0,96.0
6174,-800.0,-196.0,96.0
6191,-800.0,-196.0,96.0
6207,-800.0,-196.0,96.0
6224,-800.0,-196.0,96.0
6241,-800.0,-196.0,96.0
6257,-604.0,2004.0,2040.0
6274,-604.0,2004.0,2040.0
6291,-604.0,2004.0,2040.0
6307,-604.0,2004.0,2040.0
6325,-604.0,2004.0,2040.0
6342,-604.0,2004.0,2040.0
6358,124.0,-600.0,700.0
6375,124.0,-600.0,700.0
6392,124.0,-600.0,700.0
6408,124.0,-600.0,700.0
6424,124.0,-600.0,700.0
6441,124.0,-600.0,700.0
6457,-248.0,-424.0,712.0
6475,-248.0,-424.0,712.0
6491,-248.0,-424.0,712.0
6508,-248.0,-424.0,712.0
6525,-248.0,-424.0,712.0
6541,-248.0,-424.0,712.0
6558,-248.0,-424.0,712.0
6574,-288.0,-492.0,892.0
6591,-288.0,-492.0,892.0
6608,-288.0,-492.0,892.0
6624,-288.0,-492.0,892.0
6641,-288.0,-492.0,892.0
6658,-288.0,-492.0,892.0
6674,-372.0,-304.0,756.0
6692,-372.0,-304.0,756.0
6709,-372.0,-304.0,756.0
6725,-372.0,-304.0,756.0
6742,-372.0,-304.0,756.0
6758,-372.0,-304.0,756.0
6775,-332.0,-380.0,764.0
6791,-332.0,-380.0,764.0
6808,-332.0,-380.0,764.0
6824,-332.0,-380.0,764.0
6842,-332.0,-380.0,764.0
6858,-332.0,-380.0,764.0
6875,-268.0,-428.0,828.0
6891,-268.0,-428.0,828.0
6908,-268.0,-428.0,828.0
6924,-268.0,-428.0,828.0
6941,-268.0,-428.0,828.0
6958,-268.0,-428.0,828.0
6974,-352.0,-388.0,728.0
6991,-352.0,-388.0,728.0
7007,-352.0,-388.0,728.0
7025,-352.0,-388.0,728.0
7042,-352.0,-388.0,728.0
7058,-352.0,-388.0,728.0
7074,-352.0,-388.0,728.0
7091,-372.0,-408.0,868.0
7108,-372.0,-408.0,868.0
7124,-372.0,-408.0,868.0
7141,-372.0,-408.0,868.0
7158,-372.0,-408.0,868.0
7174,-372.0,-408.0,868.0
7191,-300.0,-340.0,848.0
7235,-300.0,-340.0,848.0
