9.93375015,-84.23440551,22.0731,144.00
9.93376255,-84.23412322,22.5840,124.00
9.93379211,-84.23381042,24.8326,151.00
9.93381309,-84.23348999,24.7668,141.00
9.93383312,-84.23320007,23.1635,146.00
9.93385696,-84.23292541,21.5739,145.00
9.93387985,-84.23265075,21.5723,138.00
9.93390464,-84.23236083,23.1855,130.00
9.93393325,-84.23200225,28.0321,240.00
9.93396472,-84.23159790,31.7969,133.00
9.93399238,-84.23125457,27.4911,136.00
9.93400764,-84.23100280,19.9155,151.00
9.93401718,-84.23088073,9.1714,136.00
9.93401718,-84.23087310,1.0745,140.00
9.93401718,-84.23087310,0.0000,133.00
9.93402290,-84.23078918,6.4598,110.00
9.93402767,-84.23073577,4.3181,132.00
9.93404197,-84.23064422,7.0795,143.00
9.93404769,-84.23054504,8.0705,134.00
9.93404960,-84.23052215,1.6175,146.00
9.93405532,-84.23040008,9.6839,133.00
9.93406295,-84.23028564,9.1535,146.00
9.93406963,-84.23019409,7.0053,135.00
9.93407535,-84.23008728,8.6090,137.00
9.93408489,-84.22991180,13.4544,128.00
9.93408775,-84.22981262,8.0627,142.00
9.93409347,-84.22969055,9.6839,149.00
9.93410205,-84.22956085,10.2322,144.00
9.93411540,-84.22939300,12.9422,134.00
9.93413162,-84.22917175,17.7795,139.00
9.93415546,-84.22888946,22.1077,133.00
9.93418502,-84.22850036,30.7212,122.00
9.93421840,-84.22811126,30.7436,139.00
9.93426322,-84.22773742,29.7738,144.00
9.93428802,-84.22743988,23.1901,146.00
9.93430042,-84.22730255,10.7891,142.00
9.93430995,-84.22719573,8.6301,132.00
9.93432235,-84.22705078,11.3304,144.00
9.93433475,-84.22689819,12.3931,148.00
9.93434810,-84.22673034,12.9422,134.00
9.93436241,-84.22653961,15.0871,161.00
9.93438339,-84.22626495,21.5558,139.00
9.93440246,-84.22602081,19.4038,139.00
9.93442153,-84.22575378,21.0057,131.00
9.93444538,-84.22547149,22.1047,148.00
9.93448734,-84.22512054,28.1407,143.00
9.93450546,-84.22471618,31.7290,145.00
9.93452835,-84.22439575,25.3220,135.00
9.93453788,-84.22425079,11.3068,144.00
9.93455982,-84.22399139,20.4957,138.00
9.93458843,-84.22367858,24.8261,135.00
9.93463993,-84.22334289,26.6456,132.00
9.93473339,-84.22298431,29.4270,138.00
9.93484973,-84.22264099,28.4448,147.00
9.93497180,-84.22232055,27.0720,143.00
9.93507766,-84.22206115,22.1004,133.00
9.93516731,-84.22187805,16.1755,152.00
9.93523788,-84.22171020,14.0561,167.00
9.93536758,-84.22141265,25.8099,139.00
9.93554019,-84.22103881,32.1197,125.00
9.93571186,-84.22065734,33.0654,157.00
9.93590164,-84.22025299,35.1611,155.00
9.93616676,-84.21976470,44.0778,140.00
9.93639755,-84.21926116,43.8472,136.00
9.93650722,-84.21891021,28.7548,146.00
9.93650531,-84.21845245,36.0018,134.00
9.93649673,-84.21806335,30.6357,131.00
9.93653011,-84.21785736,16.3380,138.00
9.93655776,-84.21772003,10.9638,133.00
9.93659210,-84.21753692,14.7622,138.00
9.93661308,-84.21741485,9.8192,145.00
9.93663024,-84.21736907,4.0010,150.00
9.93663215,-84.21736145,0.5544,135.00
9.93663215,-84.21736145,0.0000,122.00
9.93663215,-84.21736145,0.0000,145.00
9.93663215,-84.21736145,0.0000,149.00
9.93663215,-84.21736145,0.0000,132.00
9.93663215,-84.21736145,0.0000,128.00
9.93663215,-84.21736145,0.0000,153.00
9.93665218,-84.21728515,6.1331,126.00
9.93665504,-84.21723175,4.3035,136.00
9.93665695,-84.21717834,4.3008,138.00
9.93665695,-84.21717834,0.0000,138.00
9.93665695,-84.21717834,0.0000,202.00
9.93665790,-84.21714019,2.6901,194.00
9.93666172,-84.21707153,5.3803,206.00
9.93666172,-84.21701049,4.8351,146.00
9.93666267,-84.21694183,5.3738,140.00
9.93666267,-84.21694183,0.0000,139.00
9.93666458,-84.21685028,7.5239,189.00
9.93666458,-84.21681976,2.1493,153.00
9.93666458,-84.21681976,0.0000,134.00
9.93666458,-84.21681976,0.0000,142.00
9.93667316,-84.21662902,15.0608,153.00
9.93667793,-84.21654510,6.4597,149.00
9.93667984,-84.21651458,2.6901,154.00
9.93667984,-84.21651458,0.0000,122.00
9.93667984,-84.21651458,0.0000,150.00
9.93667984,-84.21651458,0.0000,204.00
9.93669033,-84.21639251,9.7066,145.00
9.93671512,-84.21625518,10.9375,143.00
9.93673515,-84.21617126,6.6360,143.00
9.93673515,-84.21617126,0.0000,147.00
9.93673515,-84.21617126,0.0000,136.00
9.93675041,-84.21604919,9.7477,146.00
9.93676662,-84.21587371,14.0307,136.00
9.93677806,-84.21572113,11.8522,155.00
9.93677997,-84.21570587,1.0833,136.00
9.93678283,-84.21567535,2.7005,133.00
9.93679237,-84.21556091,8.6300,144.00
9.93680191,-84.21544647,9.1636,132.00
9.93680953,-84.21535491,7.5477,136.00
9.93682003,-84.21520996,11.3114,146.00
9.93683338,-84.21506500,11.3367,145.00
9.93684196,-84.21495819,8.6244,143.00
9.93684196,-84.21495819,0.0000,143.00
9.93684196,-84.21495819,0.0000,145.00
9.93684291,-84.21494293,1.0768,128.00
9.93684768,-84.21488189,4.8523,173.00
9.93684959,-84.21487426,0.5544,301.00
9.93684959,-84.21487426,0.0000,145.00
9.93684959,-84.21487426,0.0000,150.00
9.93686294,-84.21471405,12.4043,132.00
9.93687343,-84.21460723,8.6362,147.00
9.93687343,-84.21459960,0.5372,140.00
9.93687343,-84.21459960,0.0000,135.00
9.93687343,-84.21459960,0.0000,134.00
9.93688774,-84.21443939,12.9455,145.00
9.93690776,-84.21423339,16.1929,137.00
9.93692779,-84.21404266,15.1341,123.00
9.93694686,-84.21385955,14.5854,137.00
9.93695259,-84.21380615,3.7915,147.00
9.93695259,-84.21380615,0.0000,132.00
9.93695259,-84.21380615,0.0000,146.00
9.93697166,-84.21362304,14.5854,143.00
9.93700313,-84.21336364,20.5740,135.00
9.93704319,-84.21302032,27.0572,144.00
9.93708705,-84.21269226,26.0255,131.00
9.93712997,-84.21238708,24.4144,147.00
9.93717193,-84.21208953,23.8825,132.00
9.93719673,-84.21192169,13.0468,142.00
9.93721294,-84.21181488,8.6944,130.00
9.93723487,-84.21167755,10.8811,146.00
9.93723964,-84.21164703,2.1879,112.00
9.93727684,-84.21142578,17.9728,127.00
9.93733692,-84.21105957,28.8873,135.00
9.93741512,-84.21060180,36.5323,137.00
9.93747711,-84.21026611,27.3240,144.00
9.93752002,-84.21002960,18.5848,142.00
9.93756198,-84.20981597,17.5163,140.00
9.93760776,-84.20958709,18.1103,137.00
9.93764686,-84.20941162,14.3185,117.00
9.93767547,-84.20927429,10.9797,171.00
9.93771839,-84.20906829,16.4909,139.00
9.93774223,-84.20896148,8.8068,122.00
9.93774223,-84.20896148,0.0000,133.00
9.93775653,-84.20889282,5.4830,147.00
9.93780803,-84.20865631,18.7369,132.00
9.93787670,-84.20836639,23.7406,129.00
9.93790817,-84.20822906,11.0389,146.00
9.93793487,-84.20812225,8.8516,138.00
9.93793964,-84.20809936,1.6631,135.00
9.93793964,-84.20809936,0.0000,146.00
9.93797206,-84.20797729,10.0131,145.00
9.93803787,-84.20770263,22.1210,141.00
9.93814277,-84.20728302,33.8334,142.00
9.93824195,-84.20688629,32.1471,180.00
9.93833541,-84.20654296,28.3941,135.00
9.93842029,-84.20623779,24.6064,151.00
9.93846225,-84.20609283,12.2845,145.00
9.93846702,-84.20607757,1.1272,154.00
9.93847656,-84.20604705,2.2998,126.00
9.93852806,-84.20587158,14.5545,135.00
9.93854045,-84.20582580,3.8806,151.00
9.93855190,-84.20579528,2.3518,142.00
9.93858337,-84.20568084,9.4767,147.00
9.93863677,-84.20550537,14.5934,143.00
9.93868827,-84.20533752,13.5502,128.00
9.93873310,-84.20518493,12.8547,135.00
9.93877220,-84.20507049,9.1517,147.00
9.93882179,-84.20491027,13.4888,139.00
9.93885993,-84.20478820,10.1471,145.00
9.93887805,-84.20473480,4.0247,133.00
9.93890285,-84.20465850,6.7444,144.00
9.93896293,-84.20447540,14.7636,119.00
9.93900203,-84.20436096,9.6582,147.00
9.93901538,-84.20432281,3.4036,148.00
9.93906974,-84.20415496,13.5927,146.00
9.93914222,-84.20393371,18.6552,136.00
9.93918991,-84.20378875,11.9126,132.00
9.93924236,-84.20365142,11.5483,146.00
9.93928718,-84.20352172,10.8054,151.00
9.93932819,-84.20339965,10.2108,144.00
9.93936824,-84.20327758,10.1891,129.00
9.93942737,-84.20311737,13.2240,135.00
9.93948745,-84.20295715,13.7748,136.00
9.93956756,-84.20272827,18.8549,140.00
9.93963336,-84.20256042,14.4230,144.00
9.93968296,-84.20242309,11.4513,158.00
9.93972682,-84.20230102,10.2782,146.00
9.93977165,-84.20219421,8.8331,137.00
9.93980693,-84.20209503,8.5311,145.00
9.93982219,-84.20206451,2.4751,122.00
9.93982219,-84.20206451,0.0000,111.00
9.93982219,-84.20206451,0.0000,142.00
9.93982219,-84.20206451,0.0000,131.00
9.93982219,-84.20206451,0.0000,128.00
9.93984699,-84.20198822,6.7444,131.00
9.93990802,-84.20184326,12.2787,148.00
9.93994331,-84.20175170,7.5496,153.00
9.93995952,-84.20171356,3.4746,128.00
9.93997287,-84.20168304,2.3803,135.00
9.93999481,-84.20162200,5.1507,146.00
9.93999481,-84.20162200,0.0000,144.00
9.94003009,-84.20153808,7.0266,139.00
9.94009971,-84.20137023,14.5505,132.00
9.94017505,-84.20118713,15.6999,146.00
9.94023799,-84.20103454,12.8532,124.00
9.94029808,-84.20088958,12.2495,136.00
9.94031715,-84.20084381,4.0494,134.00
9.94031715,-84.20084381,0.0000,134.00
9.94031715,-84.20084381,0.0000,138.00
9.94036483,-84.20072937,9.9006,140.00
9.94044208,-84.20054626,15.7792,146.00
9.94049453,-84.20041656,11.0219,158.00
9.94055652,-84.20027160,12.3331,144.00
9.94063472,-84.20008850,15.7761,129.00
9.94074821,-84.19980621,23.8242,128.00
9.94081687,-84.19964599,14.0290,136.00
9.94082736,-84.19961547,2.2998,132.00
9.94082736,-84.19961547,0.0000,147.00
9.94082736,-84.19961547,0.0000,131.00
9.94082736,-84.19961547,0.0000,138.00
9.94086742,-84.19951629,8.1769,144.00
9.94094181,-84.19934082,15.1780,151.00
9.94111156,-84.19894409,33.9912,143.00
9.94126701,-84.19857025,32.0531,132.00
9.94144821,-84.19813537,37.3040,153.00
9.94157791,-84.19782257,26.3076,134.00
9.94159984,-84.19777679,4.1582,123.00
9.94161319,-84.19774627,2.8997,131.00
9.94168281,-84.19757843,14.0289,146.00
9.94174194,-84.19744110,11.7314,146.00
9.94183158,-84.19722747,18.6219,144.00
9.94192790,-84.19699096,19.8276,118.00
9.94198322,-84.19685363,11.6247,138.00
9.94198989,-84.19683837,1.7018,138.00
9.94198989,-84.19683837,0.0000,132.00
9.94198989,-84.19683837,0.0000,115.00
9.94204330,-84.19670104,11.5482,141.00
9.94213771,-84.19647979,18.7867,142.00
9.94220542,-84.19631958,13.9730,141.00
9.94227695,-84.19614410,14.6034,111.00
9.94236755,-84.19592285,19.1446,132.00
9.94244194,-84.19574737,14.6848,124.00
9.94251537,-84.19556427,15.6451,133.00
9.94259166,-84.19538116,15.7525,149.00
9.94264316,-84.19526672,10.0070,130.00
9.94271659,-84.19509124,14.6574,143.00
9.94276237,-84.19497680,9.8468,145.00
9.94276332,-84.19497680,0.0682,115.00
9.94281482,-84.19485473,10.4995,132.00
9.94289302,-84.19467163,15.8061,163.00
9.94298171,-84.19446563,17.5799,127.00
9.94305801,-84.19428253,15.7524,131.00
9.94313240,-84.19410705,14.6819,147.00
9.94318962,-84.19396209,12.6733,137.00
9.94322681,-84.19389343,6.1200,141.00
9.94325733,-84.19382476,5.9075,147.00
9.94329738,-84.19372558,8.1752,142.00
9.94334316,-84.19361114,9.8488,135.00
9.94338226,-84.19351959,7.6557,120.00
9.94343662,-84.19338226,12.0739,131.00
9.94346809,-84.19330596,6.4253,127.00
9.94349670,-84.19323730,5.8521,147.00
9.94353294,-84.19315338,7.0539,127.00
9.94355201,-84.19310760,4.0494,144.00
9.94356822,-84.19306182,3.4738,139.00
9.94358158,-84.19303131,2.8997,139.00
9.94360542,-84.19297790,4.7026,166.00
9.94363975,-84.19289398,7.0011,196.00
9.94367504,-84.19284057,5.1268,150.00
9.94368457,-84.19281768,1.8078,129.00
9.94368457,-84.19281768,0.0000,143.00
9.94368457,-84.19281768,0.0000,141.00
9.94370746,-84.19274902,5.6571,139.00
9.94372844,-84.19269561,4.6243,131.00
9.94377517,-84.19258117,9.8725,143.00
9.94381809,-84.19248199,8.2591,161.00
9.94388198,-84.19232177,13.8701,138.00
9.94398784,-84.19205474,22.5972,147.00
9.94410705,-84.19175720,24.9685,146.00
9.94426155,-84.19138336,32.0266,137.00
9.94444847,-84.19091796,39.4719,138.00
9.94461727,-84.19050598,35.4486,130.00
9.94477272,-84.19011688,33.0463,123.00
9.94490814,-84.18978118,28.4738,128.00
9.94502258,-84.18949890,23.8500,132.00
9.94511985,-84.18925476,20.8471,132.00
9.94521236,-84.18903350,18.7051,128.00
9.94529247,-84.18883514,16.8492,137.00
9.94541168,-84.18853759,25.4968,150.00
9.94558525,-84.18811035,36.0754,143.00
9.94576740,-84.18766021,38.3223,135.00
9.94583225,-84.18750762,13.4010,138.00
9.94585037,-84.18745422,4.0238,139.00
9.94593715,-84.18724822,18.0472,154.00
9.94605541,-84.18695831,24.4771,140.00
9.94614505,-84.18673706,18.6217,142.00
9.94628810,-84.18638610,30.1721,144.00
9.94641017,-84.18607330,26.5654,145.00
9.94649696,-84.18582916,20.0512,155.00
9.94655704,-84.18563079,16.2937,372.00
9.94662189,-84.18538665,20.0257,144.00
9.94667243,-84.18511962,21.3339,144.00
9.94668769,-84.18500518,9.2165,138.00
9.94670963,-84.18479919,16.2135,131.00
9.94672775,-84.18449401,24.2217,137.00
9.94672679,-84.18424224,19.8770,132.00
9.94671154,-84.18397521,20.9914,155.00
9.94669246,-84.18379974,14.0478,69.00
9.94668674,-84.18376159,2.7287,135.00
9.94667243,-84.18366241,8.1411,0.00
9.94662952,-84.18342590,18.5843,210.00
9.94657516,-84.18315124,21.9270,188.00
9.94654178,-84.18299102,13.1670,312.00
9.94649505,-84.18275451,19.1727,210.00
9.94645977,-84.18257141,14.2473,30.00
9.94643020,-84.18243408,10.9914,41.00
9.94639778,-84.18227386,13.1534,101.00
9.94636821,-84.18211364,12.5842,104.00
9.94635200,-84.18200683,8.6942,158.00
9.94632339,-84.18181610,15.2195,147.00
9.94630527,-84.18155670,20.4683,142.00
9.94630241,-84.18135833,15.5805,140.00
9.94630718,-84.18118286,13.9717,130.00
9.94632530,-84.18097686,16.1860,143.00
9.94635486,-84.18077087,16.2855,159.00
9.94641780,-84.18048858,22.6006,137.00
9.94650173,-84.18021392,23.0213,140.00
9.94658756,-84.17998504,19.0221,143.00
9.94670009,-84.17974090,21.3352,138.00
9.94679832,-84.17955780,16.4914,123.00
9.94687175,-84.17944335,10.4068,143.00
9.94697761,-84.17928314,15.4206,146.00
9.94717025,-84.17898559,27.7294,112.00
9.94736194,-84.17869567,27.7294,114.00
9.94751262,-84.17846679,21.4112,149.00
9.94756221,-84.17839050,7.1117,130.00
9.94764995,-84.17826080,12.3917,139.00
9.94779968,-84.17803955,21.4112,130.00
9.94796657,-84.17777252,24.8132,132.00
9.94811725,-84.17751312,23.7186,145.00
9.94824504,-84.17720794,26.2220,151.00
9.94834041,-84.17686462,27.9303,127.00
9.94839286,-84.17646026,31.9670,160.00
9.94838523,-84.17604827,32.2448,116.00
9.94831657,-84.17565917,31.1029,159.00
9.94821739,-84.17533874,26.4637,0.00
9.94808769,-84.17504882,25.3179,126.00
9.94788742,-84.17472839,29.9090,145.00
9.94757747,-84.17436981,37.3205,152.00
9.94715309,-84.17404174,42.5881,140.00
9.94676208,-84.17384338,34.8955,163.00
9.94645500,-84.17372131,26.3215,154.00
9.94612789,-84.17359924,27.9084,149.00
9.94574737,-84.17345428,32.3745,134.00
9.94531154,-84.17327117,37.7370,122.00
9.94484806,-84.17298889,43.0852,146.00
9.94438171,-84.17258453,49.2403,65.00
9.94397735,-84.17206573,51.6172,269.00
9.94369029,-84.17148590,51.1177,327.00
9.94351673,-84.17091369,47.2102,138.00
9.94342708,-84.17039489,41.4513,182.00
9.94340229,-84.16986846,41.4212,135.00
9.94344043,-84.16932678,43.0867,143.00
9.94352245,-84.16886901,36.5911,139.00
9.94359683,-84.16859436,22.2922,135.00
9.94364738,-84.16844940,11.9796,130.00
9.94371509,-84.16826629,15.4725,144.00
9.94384765,-84.16796112,25.9252,140.00
9.94407272,-84.16753387,38.3009,110.00
9.94434261,-84.16703033,45.2253,147.00
9.94465160,-84.16646575,50.4940,132.00
9.94499778,-84.16584014,56.6582,146.00
9.94535541,-84.16516113,60.3703,124.00
9.94575214,-84.16440582,67.5155,140.00
9.94618225,-84.16358947,72.5776,137.00
9.94663238,-84.16275024,75.2285,119.00
9.94715690,-84.16163635,97.0861,188.00
9.94748973,-84.16069030,79.2807,141.00
9.94772338,-84.15979003,73.3136,170.00
9.94786739,-84.15894317,67.6166,149.00
9.94793987,-84.15814971,62.5977,131.00
9.94795513,-84.15743255,56.4316,80.00
9.94792461,-84.15674591,53.7877,161.00
9.94784832,-84.15602111,57.8124,164.00
9.94771480,-84.15526580,60.0547,143.00
9.94751453,-84.15446472,64.8595,303.00
9.94723987,-84.15364074,68.6231,232.00
9.94688701,-84.15280914,71.3463,139.00
9.94642543,-84.15194702,77.1007,117.00
9.94588470,-84.15110778,78.9372,0.00
9.94532299,-84.15029144,78.1134,200.00
9.94475746,-84.14950561,76.5649,34.00
9.94417762,-84.14870452,78.5102,0.00
9.94357204,-84.14785766,82.3207,0.00
9.94296264,-84.14701843,82.0883,0.00
9.94237327,-84.14620208,79.3873,0.00
9.94177341,-84.14537048,81.2115,213.00
9.94114494,-84.14447784,86.4497,0.00
9.94054031,-84.14350128,90.7463,0.00
9.93999004,-84.14248657,90.8771,153.00
9.93952274,-84.14147186,88.3246,41.00
9.93913269,-84.14048004,83.9140,171.00
9.93876743,-84.13948822,83.1999,146.00
9.93841266,-84.13849639,82.8932,124.00
9.93807506,-84.13752746,80.9386,147.00
9.93775272,-84.13664245,74.4337,144.00
9.93743705,-84.13577270,72.7416,125.00
9.93717479,-84.13495635,67.7933,130.00
9.93693828,-84.13420867,61.5277,141.00
9.93676280,-84.13368988,43.1859,132.00
9.93657493,-84.13317108,43.5058,136.00
9.93639469,-84.13253021,52.5189,142.00
9.93626689,-84.13204193,39.4727,141.00
9.93622016,-84.13187408,13.9471,138.00
9.93620967,-84.13184356,2.2994,142.00
9.93619823,-84.13179779,3.8806,134.00
9.93616008,-84.13165283,11.6938,150.00
9.93614482,-84.13159942,4.4523,135.00
9.93612957,-84.13154602,4.4696,130.00
9.93612289,-84.13151550,2.2175,150.00
9.93612289,-84.13151550,0.0000,139.00
9.93612289,-84.13151550,0.0000,150.00
9.93610000,-84.13140106,9.3184,140.00
9.93605518,-84.13116455,19.1381,115.00
9.93601322,-84.13095855,16.4734,146.00
9.93597984,-84.13079071,13.6914,152.00
9.93594264,-84.13058471,16.3813,126.00
9.93590736,-84.13034057,19.0236,134.00
9.93585777,-84.12998199,28.7522,144.00
9.93581771,-84.12964630,26.5238,132.00
9.93580245,-84.12948608,12.9481,135.00
9.93577957,-84.12924957,18.3620,142.00
9.93576717,-84.12908935,12.9366,139.00
9.93574047,-84.12876129,25.8787,145.00
9.93571662,-84.12834167,32.8331,160.00
9.93570327,-84.12808990,19.9114,147.00
9.93570041,-84.12802886,4.8394,151.00
9.93569469,-84.12792968,7.5363,140.00
9.93567752,-84.12768554,19.3922,154.00
9.93565273,-84.12728118,31.7582,150.00
9.93562793,-84.12682342,36.0559,136.00
9.93561267,-84.12647247,27.9629,148.00
9.93561172,-84.12641143,4.8365,148.00
9.93558311,-84.12627410,10.9776,134.00
9.93557453,-84.12615203,9.6961,160.00
9.93556785,-84.12601470,10.7584,150.00
9.93556022,-84.12585449,12.3740,168.00
9.93555259,-84.12577819,5.9413,126.00
9.93555259,-84.12574768,2.6867,132.00
9.93554210,-84.12558746,12.3833,145.00
9.93553161,-84.12539672,15.0715,140.00
9.93551540,-84.12517547,17.7759,139.00
9.93549346,-84.12487030,23.7042,140.00
9.93548965,-84.12480926,4.8471,133.00
9.93548965,-84.12480926,0.0000,135.00
