magnitude,size, circX,circY,mouseX,mouseY,steps
0.0,0,0,0,0,0,1
0.0,0,0,0,0,0,2
0.0,0,0,0,0,0,3
0.0,0,0,0,0,0,4
0.0,0,0,0,0,0,5
0.0,0,0,0,0,0,6
0.0,0,0,0,0,0,7
0.0,0,0,0,0,0,8
0.0,0,0,0,0,0,9
0.0,0,0,0,0,0,10
0.0,0,0,0,0,0,11
0.0,0,0,0,0,0,12
0.0,0,0,0,0,0,13
0.0,0,0,0,0,0,14
0.0,0,0,0,0,0,15
0.0,0,0,0,0,0,16
0.0,0,0,0,0,0,17
0.0,0,0,0,0,0,18
0.0,0,0,0,0,0,19
0.0,0,0,0,0,0,20
0.0,0,0,0,0,0,21
0.0,0,0,0,0,0,22
0.0,0,0,0,0,0,23
0.0,0,0,0,0,0,24
0.0,0,0,0,0,0,25
0.0,0,0,0,0,0,26
0.0,0,0,0,0,0,27
0.0,0,0,0,0,0,28
0.0,0,0,0,0,0,29
0.0,0,0,0,0,0,30
0.0,0,0,0,0,0,31
0.0,0,0,0,0,0,32
0.0,0,0,0,0,0,33
0.0,0,0,0,0,0,34
0.0,0,0,0,0,0,35
0.0,0,0,0,0,0,36
0.0,0,0,0,0,0,37
0.0,0,0,0,0,0,38
0.0,0,0,0,0,0,39
0.0,0,0,0,0,0,40
0.0,0,0,0,0,0,41
0.0,0,0,0,0,0,42
0.0,0,0,0,0,0,43
0.0,0,0,0,782,680,44
0.0,0,0,0,765,655,45
0.0,0,0,0,757,635,46
0.0,0,0,0,752,622,47
0.0,0,0,0,752,615,48
0.0,0,0,0,752,611,49
0.0,0,0,0,752,609,50
0.0,0,0,0,752,607,51
0.0,0,0,0,752,598,52
0.0,0,0,0,749,588,53
0.0,0,0,0,743,578,54
0.0,0,0,0,741,573,55
0.0,0,0,0,735,561,56
0.0,0,0,0,723,542,57
0.0,0,0,0,709,524,58
0.0,0,0,0,694,507,59
0.0,0,0,0,680,489,60
0.0,0,0,0,667,472,61
0.0,0,0,0,660,461,62
0.0,0,0,0,656,454,63
0.0,0,0,0,652,450,64
0.0,0,0,0,651,447,65
