magnitude,size, circX,circY,mouseX,mouseY,steps
0.0,0,0,0,0,0,1
0.0,0,0,0,266,105,2
0.0,0,0,0,266,105,3
0.0,0,0,0,266,105,4
0.0,0,0,0,266,105,5
0.0,0,0,0,266,105,6
0.0,0,0,0,266,105,7
0.0,0,0,0,266,105,8
0.0,0,0,0,266,105,9
0.0,0,0,0,266,105,10
0.0,0,0,0,266,105,11
0.0,0,0,0,266,105,12
0.0,0,0,0,266,105,13
0.0,0,0,0,266,105,14
0.0,0,0,0,266,105,15
0.0,0,0,0,266,105,16
0.0,0,0,0,266,105,17
0.0,0,0,0,266,105,18
0.0,0,0,0,266,105,19
0.0,0,0,0,266,105,20
0.0,0,0,0,266,105,21
0.0,0,0,0,266,105,22
0.0,0,0,0,266,105,23
0.0,0,0,0,266,105,24
0.0,0,0,0,266,105,25
0.0,0,0,0,266,105,26
0.0,0,0,0,266,105,27
0.0,0,0,0,266,105,28
0.0,0,0,0,266,105,29
0.0,0,0,0,266,105,30
0.0,0,0,0,266,105,31
0.0,0,0,0,266,105,32
0.0,0,0,0,266,105,33
0.0,0,0,0,266,105,34
0.0,0,0,0,266,105,35
0.0,0,0,0,266,105,36
0.0,0,0,0,266,105,37
0.0,0,0,0,266,105,38
0.0,0,0,0,266,105,39
0.0,0,0,0,266,105,40
0.0,0,0,0,266,105,41
0.0,0,0,0,266,105,42
0.0,0,0,0,266,105,43
0.0,0,0,0,266,110,44
0.0,0,0,0,265,116,45
0.0,0,0,0,263,119,46
0.0,0,0,0,262,120,47
0.0,0,0,0,262,120,48
0.0,0,0,0,262,120,49
0.0,0,0,0,262,120,50
0.0,0,0,0,262,120,51
0.0,0,0,0,262,120,52
0.0,0,0,0,263,121,53
0.0,0,0,0,273,125,54
0.0,0,0,0,285,136,55
0.0,0,0,0,294,150,56
0.0,0,0,0,302,161,57
0.0,0,0,0,308,172,58
0.0,0,0,0,311,177,59
0.0,0,0,0,318,186,60
0.0,0,0,0,326,196,61
0.0,0,0,0,333,206,62
0.0,0,0,0,343,221,63
0.0,0,0,0,360,243,64
0.0,0,0,0,375,268,65
0.0,0,0,0,393,293,66
0.0,0,0,0,412,322,67
0.0,0,0,0,431,349,68
0.0,0,0,0,443,375,69
0.0,0,0,0,452,390,70
0.0,0,0,0,461,403,71
0.0,0,0,0,469,417,72
0.0,0,0,0,484,434,73
0.0,0,0,0,501,449,74
0.0,0,0,0,501,449,75
0.0,0,0,0,521,461,76
0.0,0,0,0,540,472,77
0.0,0,0,0,559,478,78
0.0,0,0,0,578,481,79
0.0,0,0,0,588,481,80
0.0,0,0,0,593,477,81
0.0,0,0,0,595,473,82
0.0,0,0,0,596,469,83
0.0,0,0,0,598,467,84
0.0,0,0,0,598,465,85
0.0,0,0,0,598,464,86
0.0,0,0,0,599,463,87
0.0,0,0,0,599,462,88
0.0,0,0,0,600,461,89
0.0,0,0,0,600,460,90
0.0,0,0,0,600,458,91
0.0,0,0,0,601,456,92
0.0,0,0,0,601,456,93
0.0,0,0,0,601,455,94
0.0,0,0,0,602,455,95
0.0,0,0,0,602,454,96
0.0,0,0,0,603,453,97
0.0,0,0,0,603,452,98
0.0,0,0,0,604,451,99
0.0,0,0,0,606,449,100
0.0,0,0,0,608,447,101
0.0,0,0,0,613,436,102
0.0,0,0,0,614,430,103
0.0,0,0,0,616,426,104
0.0,0,0,0,616,424,105
0.0,0,0,0,617,423,106
0.0,0,0,0,617,423,107
0.0,0,0,0,617,423,108
0.0,0,0,0,617,423,109
0.0,0,0,0,617,423,110
0.0,0,0,0,617,423,111
0.0,0,0,0,618,422,112
0.0,0,0,0,618,422,113
0.0,0,0,0,618,422,114
0.0,0,0,0,619,422,115
0.0,0,0,0,619,422,116
0.0,0,0,0,619,420,117
0.0,0,0,0,619,420,118
0.0,0,0,0,620,419,119
0.0,0,0,0,620,419,120
0.0,0,0,0,620,418,121
0.0,0,0,0,620,418,122
0.0,0,0,0,620,417,123
0.0,0,0,0,620,416,124
0.0,0,0,0,623,415,125
0.0,0,0,0,624,413,126
0.0,0,0,0,626,413,127
0.0,0,0,0,626,412,128
0.0,0,0,0,626,412,129
0.0,0,0,0,626,412,130
0.0,0,0,0,628,412,131
0.0,0,0,0,629,412,132
0.0,0,0,0,630,412,133
0.0,0,0,0,631,411,134
0.0,0,0,0,631,411,135
0.0,0,0,0,633,411,136
0.0,0,0,0,633,411,137
0.0,0,0,0,633,411,138
0.0,0,0,0,633,411,139
0.0,0,0,0,633,411,140
0.0,0,0,0,633,411,141
0.0,0,0,0,633,411,142
0.0,0,0,0,633,411,143
0.0,0,0,0,633,411,144
0.0,0,0,0,633,411,145
0.0,0,0,0,633,411,146
0.0,0,0,0,633,411,147
0.0,100,640,400,633,411,148
0.0,0,0,0,633,411,1
0.0,0,0,0,633,411,2
0.0,0,0,0,633,411,3
0.0,0,0,0,633,411,4
0.0,0,0,0,633,411,5
0.0,0,0,0,633,411,6
0.0,0,0,0,633,411,7
0.0,0,0,0,633,410,8
0.0,0,0,0,634,406,9
0.0,0,0,0,636,395,10
0.0,0,0,0,639,384,11
0.0,0,0,0,639,370,12
0.0,0,0,0,635,355,13
0.0,0,0,0,624,343,14
0.0,0,0,0,613,337,15
0.0,0,0,0,603,333,16
0.0,0,0,0,581,323,17
0.0,0,0,0,564,316,18
0.0,0,0,0,569,308,19
0.0,0,0,0,625,299,20
0.0,0,0,0,796,299,21
0.0,0,0,0,1031,306,22
0.0,0,0,0,1243,313,23
0.0,0,0,0,1279,309,24
0.0,0,0,0,1279,304,25
0.0,0,0,0,1275,299,26
0.0,0,0,0,1269,294,27
0.0,0,0,0,1267,292,28
0.0,0,0,0,1267,290,29
0.0,0,0,0,1267,288,30
0.0,0,0,0,1267,284,31
0.0,0,0,0,1266,276,32
0.0,0,0,0,1263,268,33
0.0,0,0,0,1260,262,34
0.0,0,0,0,1255,255,35
0.0,0,0,0,1240,252,36
0.0,0,0,0,1163,243,37
0.0,0,0,0,1073,238,38
0.0,0,0,0,1005,232,39
0.0,0,0,0,959,223,40
0.0,0,0,0,959,223,41
0.0,0,0,0,963,222,42
0.0,0,0,0,977,223,43
0.0,0,0,0,988,227,44
0.0,0,0,0,991,229,45
0.0,0,0,0,993,229,46
0.0,0,0,0,993,229,47
0.0,0,0,0,993,229,48
0.0,0,0,0,993,229,49
0.0,0,0,0,996,227,50
0.0,0,0,0,997,226,51
0.0,0,0,0,999,225,52
0.0,0,0,0,999,222,53
0.0,0,0,0,999,221,54
0.0,0,0,0,999,220,55
0.0,0,0,0,999,219,56
0.0,0,0,0,998,218,57
0.0,0,0,0,997,216,58
0.0,0,0,0,996,211,59
0.0,0,0,0,996,208,60
0.0,0,0,0,996,208,61
0.0,0,0,0,996,207,62
0.0,0,0,0,996,206,63
0.0,0,0,0,995,204,64
0.0,0,0,0,994,202,65
0.0,0,0,0,994,201,66
0.0,0,0,0,994,194,67
0.0,0,0,0,994,192,68
0.0,0,0,0,994,191,69
0.0,0,0,0,994,191,70
0.0,0,0,0,994,191,71
0.0,0,0,0,994,191,72
0.0,0,0,0,994,191,73
0.0,0,0,0,994,190,74
0.0,0,0,0,992,189,75
0.0,0,0,0,989,187,76
0.0,0,0,0,986,185,77
0.0,0,0,0,984,183,78
0.0,0,0,0,982,183,79
0.0,0,0,0,982,183,80
0.0,0,0,0,982,183,81
0.0,0,0,0,982,183,82
0.0,0,0,0,982,183,83
0.0,0,0,0,982,183,84
0.0,0,0,0,982,183,85
0.0,0,0,0,982,183,86
0.0,26,982,169,982,183,87
0.0,0,0,0,982,183,1
0.0,0,0,0,982,183,2
0.0,0,0,0,982,183,3
0.0,0,0,0,982,182,4
0.0,0,0,0,982,180,5
0.0,0,0,0,983,176,6
0.0,0,0,0,983,172,7
0.0,0,0,0,985,166,8
0.0,0,0,0,991,135,9
0.0,0,0,0,1003,85,10
0.0,0,0,0,1017,15,11
0.0,0,0,0,1025,0,12
0.0,0,0,0,1014,0,13
0.0,0,0,0,999,0,14
0.0,0,0,0,993,0,15
0.0,0,0,0,995,0,16
0.0,0,0,0,995,0,17
0.0,0,0,0,994,0,18
0.0,0,0,0,980,12,19
0.0,0,0,0,925,52,20
0.0,0,0,0,852,109,21
0.0,0,0,0,765,214,22
0.0,0,0,0,655,386,23
0.0,0,0,0,530,592,24
0.0,0,0,0,386,791,25
0.0,0,0,0,386,791,26
0.0,0,0,0,386,791,27
0.0,0,0,0,386,791,28
0.0,0,0,0,386,791,29
0.0,0,0,0,386,791,30
0.0,0,0,0,386,791,31
0.0,0,0,0,93,796,32
0.0,0,0,0,103,792,33
0.0,0,0,0,115,789,34
0.0,0,0,0,122,787,35
0.0,0,0,0,123,786,36
0.0,0,0,0,124,785,37
0.0,0,0,0,125,784,38
0.0,0,0,0,134,781,39
0.0,0,0,0,206,771,40
0.0,0,0,0,249,750,41
0.0,0,0,0,263,738,42
0.0,0,0,0,281,716,43
0.0,0,0,0,296,692,44
0.0,0,0,0,313,677,45
0.0,0,0,0,330,674,46
0.0,0,0,0,343,674,47
0.0,0,0,0,355,677,48
0.0,0,0,0,368,681,49
0.0,0,0,0,380,681,50
0.0,0,0,0,396,680,51
0.0,0,0,0,412,674,52
0.0,0,0,0,419,671,53
0.0,0,0,0,427,668,54
0.0,0,0,0,427,668,55
0.0,0,0,0,429,668,56
0.0,0,0,0,455,686,57
0.0,0,0,0,534,727,58
0.0,0,0,0,613,752,59
0.0,0,0,0,655,751,60
0.0,0,0,0,675,746,61
0.0,0,0,0,682,740,62
0.0,0,0,0,682,735,63
0.0,0,0,0,680,730,64
0.0,0,0,0,673,727,65
0.0,0,0,0,667,727,66
0.0,0,0,0,667,727,67
0.0,0,0,0,663,730,68
0.0,0,0,0,665,732,69
0.0,0,0,0,665,732,70
0.0,0,0,0,665,732,71
0.0,0,0,0,664,731,72
0.0,0,0,0,658,727,73
0.0,0,0,0,651,725,74
0.0,0,0,0,646,725,75
0.0,0,0,0,646,725,76
0.0,0,0,0,644,725,77
0.0,0,0,0,642,724,78
0.0,0,0,0,636,723,79
0.0,0,0,0,619,720,80
0.0,0,0,0,603,718,81
0.0,0,0,0,595,717,82
0.0,0,0,0,592,716,83
0.0,0,0,0,592,716,84
0.0,0,0,0,592,716,85
0.0,0,0,0,592,716,86
0.0,0,0,0,592,716,87
0.0,0,0,0,592,716,88
0.0,0,0,0,592,715,89
0.0,0,0,0,591,715,90
0.0,0,0,0,591,715,91
0.0,0,0,0,590,714,92
0.0,0,0,0,590,714,93
0.0,0,0,0,590,714,94
0.0,0,0,0,590,713,95
0.0,0,0,0,590,713,96
0.0,51,596,693,591,713,97
0.0,0,0,0,591,713,1
0.0,0,0,0,591,712,2
0.0,0,0,0,593,710,3
0.0,0,0,0,594,710,4
0.0,0,0,0,596,708,5
0.0,0,0,0,598,706,6
0.0,0,0,0,598,706,7
0.0,0,0,0,600,704,8
0.0,0,0,0,602,701,9
0.0,0,0,0,607,693,10
0.0,0,0,0,615,681,11
