magnitude,size, circX,circY,mouseX,mouseY,steps
0.0,0,0,0,0,0,1
0.0,0,0,0,613,421,2
0.0,0,0,0,613,421,3
0.0,0,0,0,613,421,4
0.0,0,0,0,613,421,5
0.0,0,0,0,613,421,6
0.0,0,0,0,613,421,7
0.0,0,0,0,613,421,8
0.0,0,0,0,613,421,9
0.0,0,0,0,613,421,10
0.0,0,0,0,613,421,11
0.0,0,0,0,613,421,12
0.0,0,0,0,613,421,13
0.0,0,0,0,613,421,14
0.0,0,0,0,613,421,15
0.0,0,0,0,613,421,16
0.0,0,0,0,613,421,17
0.0,0,0,0,613,421,18
0.0,0,0,0,613,421,19
0.0,0,0,0,613,421,20
0.0,0,0,0,613,421,21
0.0,0,0,0,613,421,22
0.0,0,0,0,613,421,23
0.0,0,0,0,613,421,24
0.0,0,0,0,613,421,25
0.0,0,0,0,613,421,26
0.0,0,0,0,613,421,27
0.0,0,0,0,613,421,28
0.0,0,0,0,613,421,29
0.0,0,0,0,613,421,30
0.0,0,0,0,613,421,31
0.0,0,0,0,613,421,32
0.0,0,0,0,613,421,33
0.0,0,0,0,613,421,34
0.0,0,0,0,613,421,35
0.0,0,0,0,613,421,36
0.0,0,0,0,613,421,37
0.0,0,0,0,613,421,38
0.0,0,0,0,613,421,39
0.0,0,0,0,613,421,40
0.0,0,0,0,613,421,41
0.0,0,0,0,613,421,42
0.0,0,0,0,613,421,43
0.0,0,0,0,660,402,44
0.0,0,0,0,660,402,45
0.0,0,0,0,660,402,46
0.0,0,0,0,660,402,47
0.0,0,0,0,660,402,48
0.0,0,0,0,660,402,49
0.0,0,0,0,660,402,50
0.0,0,0,0,660,402,51
0.0,0,0,0,660,402,52
0.0,0,0,0,658,402,53
0.0,0,0,0,658,402,54
0.0,0,0,0,658,402,55
0.0,0,0,0,658,402,56
0.0,0,0,0,658,402,57
0.0,0,0,0,658,402,58
0.0,0,0,0,658,402,59
0.0,0,0,0,658,402,60
0.0,0,0,0,658,402,61
0.0,0,0,0,657,403,62
0.0,0,0,0,657,403,63
0.0,0,0,0,656,404,64
0.0,0,0,0,656,404,65
0.0,0,0,0,656,404,66
0.0,0,0,0,655,405,67
0.0,0,0,0,655,405,68
0.0,0,0,0,655,405,69
0.0,0,0,0,655,405,70
0.0,0,0,0,655,406,71
0.0,0,0,0,655,407,72
0.0,0,0,0,654,407,73
